,Country,ISO3 Code,Date,Price (EUR/MWhe)
65736,Norway,NOR,2021-12-09,101.5
65737,Norway,NOR,2021-12-10,113.06
65738,Norway,NOR,2021-12-11,122.54
65739,Norway,NOR,2021-12-12,102.7
65740,Norway,NOR,2021-12-13,104.64
65741,Norway,NOR,2021-12-14,147.75
65742,Norway,NOR,2021-12-15,91.92
65743,Norway,NOR,2021-12-16,108.38
65744,Norway,NOR,2021-12-17,128.51
65745,Norway,NOR,2021-12-18,109.42
65746,Norway,NOR,2021-12-19,106.0
65747,Norway,NOR,2021-12-20,224.51
65748,Norway,NOR,2021-12-21,280.09
65749,Norway,NOR,2021-12-22,191.08
65750,Norway,NOR,2021-12-23,173.27
65751,Norway,NOR,2021-12-24,145.25
65752,Norway,NOR,2021-12-25,141.27
65753,Norway,NOR,2021-12-26,142.79
65754,Norway,NOR,2021-12-27,139.82
65755,Norway,NOR,2021-12-28,117.49
65756,Norway,NOR,2021-12-29,134.0
65757,Norway,NOR,2021-12-30,110.72
65758,Norway,NOR,2021-12-31,102.47
65759,Norway,NOR,2022-01-01,97.1
65760,Norway,NOR,2022-01-02,86.23
65761,Norway,NOR,2022-01-03,97.19
65762,Norway,NOR,2022-01-04,112.28
65763,Norway,NOR,2022-01-05,105.57
65764,Norway,NOR,2022-01-06,137.84
65765,Norway,NOR,2022-01-07,121.81
65766,Norway,NOR,2022-01-08,110.99
65767,Norway,NOR,2022-01-09,108.9
65768,Norway,NOR,2022-01-10,139.83
65769,Norway,NOR,2022-01-11,109.56
65770,Norway,NOR,2022-01-12,98.09
65771,Norway,NOR,2022-01-13,89.86
65772,Norway,NOR,2022-01-14,91.8
65773,Norway,NOR,2022-01-15,108.37
65774,Norway,NOR,2022-01-16,89.68
65775,Norway,NOR,2022-01-17,94.08
65776,Norway,NOR,2022-01-18,112.4
65777,Norway,NOR,2022-01-19,95.45
65778,Norway,NOR,2022-01-20,91.95
65779,Norway,NOR,2022-01-21,98.12
65780,Norway,NOR,2022-01-22,97.04
65781,Norway,NOR,2022-01-23,94.55
65782,Norway,NOR,2022-01-24,93.39
65783,Norway,NOR,2022-01-25,107.2
65784,Norway,NOR,2022-01-26,90.94
65785,Norway,NOR,2022-01-27,91.67
65786,Norway,NOR,2022-01-28,95.25
65787,Norway,NOR,2022-01-29,75.14
65788,Norway,NOR,2022-01-30,84.26
65789,Norway,NOR,2022-01-31,114.72
65790,Norway,NOR,2022-02-01,100.89
65791,Norway,NOR,2022-02-02,108.74
65792,Norway,NOR,2022-02-03,105.43
65793,Norway,NOR,2022-02-04,85.1
65794,Norway,NOR,2022-02-05,80.42
65795,Norway,NOR,2022-02-06,78.0
65796,Norway,NOR,2022-02-07,86.27
65797,Norway,NOR,2022-02-08,85.42
65798,Norway,NOR,2022-02-09,83.58
65799,Norway,NOR,2022-02-10,85.8
65800,Norway,NOR,2022-02-11,88.64
65801,Norway,NOR,2022-02-12,77.31
65802,Norway,NOR,2022-02-13,71.07
65803,Norway,NOR,2022-02-14,76.56
65804,Norway,NOR,2022-02-15,77.93
65805,Norway,NOR,2022-02-16,76.66
65806,Norway,NOR,2022-02-17,71.82
65807,Norway,NOR,2022-02-18,76.89
65808,Norway,NOR,2022-02-19,71.32
65809,Norway,NOR,2022-02-20,70.19
65810,Norway,NOR,2022-02-21,75.42
65811,Norway,NOR,2022-02-22,98.69
65812,Norway,NOR,2022-02-23,76.84
65813,Norway,NOR,2022-02-24,80.64
65814,Norway,NOR,2022-02-25,87.37
65815,Norway,NOR,2022-02-26,96.8
65816,Norway,NOR,2022-02-27,94.56
65817,Norway,NOR,2022-02-28,99.75
65818,Norway,NOR,2022-03-01,102.0
65819,Norway,NOR,2022-03-02,102.78
65820,Norway,NOR,2022-03-03,110.99
65821,Norway,NOR,2022-03-04,138.06
65822,Norway,NOR,2022-03-05,126.53
65823,Norway,NOR,2022-03-06,129.75
65824,Norway,NOR,2022-03-07,161.95
65825,Norway,NOR,2022-03-08,178.86
65826,Norway,NOR,2022-03-09,155.65
65827,Norway,NOR,2022-03-10,145.26
65828,Norway,NOR,2022-03-11,131.05
65829,Norway,NOR,2022-03-12,125.11
65830,Norway,NOR,2022-03-13,115.17
65831,Norway,NOR,2022-03-14,138.4
65832,Norway,NOR,2022-03-15,148.83
65833,Norway,NOR,2022-03-16,133.58
65834,Norway,NOR,2022-03-17,122.51
65835,Norway,NOR,2022-03-18,124.77
65836,Norway,NOR,2022-03-19,113.1
65837,Norway,NOR,2022-03-20,111.99
65838,Norway,NOR,2022-03-21,123.09
65839,Norway,NOR,2022-03-22,134.34
65840,Norway,NOR,2022-03-23,137.43
65841,Norway,NOR,2022-03-24,128.59
65842,Norway,NOR,2022-03-25,124.43
65843,Norway,NOR,2022-03-26,119.93
65844,Norway,NOR,2022-03-27,122.98
65845,Norway,NOR,2022-03-28,121.43
65846,Norway,NOR,2022-03-29,141.39
65847,Norway,NOR,2022-03-30,151.51
65848,Norway,NOR,2022-03-31,153.45
65849,Norway,NOR,2022-04-01,140.38
65850,Norway,NOR,2022-04-02,128.13
65851,Norway,NOR,2022-04-03,130.0
65852,Norway,NOR,2022-04-04,132.03
65853,Norway,NOR,2022-04-05,127.68
65854,Norway,NOR,2022-04-06,125.41
65855,Norway,NOR,2022-04-07,126.12
65856,Norway,NOR,2022-04-08,118.18
65857,Norway,NOR,2022-04-09,116.7
65858,Norway,NOR,2022-04-10,113.72
65859,Norway,NOR,2022-04-11,129.75
65860,Norway,NOR,2022-04-12,140.81
65861,Norway,NOR,2022-04-13,145.56
65862,Norway,NOR,2022-04-14,143.64
65863,Norway,NOR,2022-04-15,135.32
65864,Norway,NOR,2022-04-16,119.48
65865,Norway,NOR,2022-04-17,104.55
65866,Norway,NOR,2022-04-18,108.34
65867,Norway,NOR,2022-04-19,153.12
65868,Norway,NOR,2022-04-20,139.23
65869,Norway,NOR,2022-04-21,129.55
65870,Norway,NOR,2022-04-22,116.92
65871,Norway,NOR,2022-04-23,104.65
65872,Norway,NOR,2022-04-24,93.39
65873,Norway,NOR,2022-04-25,137.56
65874,Norway,NOR,2022-04-26,128.96
65875,Norway,NOR,2022-04-27,136.71
65876,Norway,NOR,2022-04-28,136.91
65877,Norway,NOR,2022-04-29,142.16
65878,Norway,NOR,2022-04-30,129.44
65879,Norway,NOR,2022-05-01,125.6
65880,Norway,NOR,2022-05-02,130.71
65881,Norway,NOR,2022-05-03,137.9
65882,Norway,NOR,2022-05-04,145.53
65883,Norway,NOR,2022-05-05,140.9
65884,Norway,NOR,2022-05-06,135.23
65885,Norway,NOR,2022-05-07,119.5
65886,Norway,NOR,2022-05-08,116.51
65887,Norway,NOR,2022-05-09,127.9
65888,Norway,NOR,2022-05-10,120.92
65889,Norway,NOR,2022-05-11,112.98
65890,Norway,NOR,2022-05-12,102.14
65891,Norway,NOR,2022-05-13,93.22
65892,Norway,NOR,2022-05-14,90.0
65893,Norway,NOR,2022-05-15,87.7
65894,Norway,NOR,2022-05-16,111.2
65895,Norway,NOR,2022-05-17,116.71
65896,Norway,NOR,2022-05-18,117.27
65897,Norway,NOR,2022-05-19,123.37
65898,Norway,NOR,2022-05-20,118.6
65899,Norway,NOR,2022-05-21,89.05
65900,Norway,NOR,2022-05-22,104.47
65901,Norway,NOR,2022-05-23,110.26
65902,Norway,NOR,2022-05-24,89.01
65903,Norway,NOR,2022-05-25,96.98
65904,Norway,NOR,2022-05-26,35.81
65905,Norway,NOR,2022-05-27,30.54
65906,Norway,NOR,2022-05-28,29.63
65907,Norway,NOR,2022-05-29,94.92
65908,Norway,NOR,2022-05-30,126.48
65909,Norway,NOR,2022-05-31,126.35
65910,Norway,NOR,2022-06-01,128.17
65911,Norway,NOR,2022-06-02,115.9
65912,Norway,NOR,2022-06-03,105.65
65913,Norway,NOR,2022-06-04,97.15
65914,Norway,NOR,2022-06-05,85.07
65915,Norway,NOR,2022-06-06,55.83
65916,Norway,NOR,2022-06-07,104.45
65917,Norway,NOR,2022-06-08,98.25
65918,Norway,NOR,2022-06-09,103.9
65919,Norway,NOR,2022-06-10,98.29
65920,Norway,NOR,2022-06-11,74.09
65921,Norway,NOR,2022-06-12,65.4
65922,Norway,NOR,2022-06-13,90.06
65923,Norway,NOR,2022-06-14,102.54
65924,Norway,NOR,2022-06-15,107.07
65925,Norway,NOR,2022-06-16,112.12
65926,Norway,NOR,2022-06-17,116.84
65927,Norway,NOR,2022-06-18,93.73
65928,Norway,NOR,2022-06-19,88.17
65929,Norway,NOR,2022-06-20,126.09
65930,Norway,NOR,2022-06-21,123.68
65931,Norway,NOR,2022-06-22,118.95
65932,Norway,NOR,2022-06-23,113.25
65933,Norway,NOR,2022-06-24,108.0
65934,Norway,NOR,2022-06-25,107.66
65935,Norway,NOR,2022-06-26,92.42
65936,Norway,NOR,2022-06-27,112.43
65937,Norway,NOR,2022-06-28,115.21
65938,Norway,NOR,2022-06-29,126.83
65939,Norway,NOR,2022-06-30,132.78
65940,Norway,NOR,2022-07-01,124.26
65941,Norway,NOR,2022-07-02,108.57
65942,Norway,NOR,2022-07-03,102.03
65943,Norway,NOR,2022-07-04,121.9
65944,Norway,NOR,2022-07-05,121.13
65945,Norway,NOR,2022-07-06,118.06
65946,Norway,NOR,2022-07-07,109.27
65947,Norway,NOR,2022-07-08,111.4
65948,Norway,NOR,2022-07-09,62.82
65949,Norway,NOR,2022-07-10,66.35
65950,Norway,NOR,2022-07-11,150.75
65951,Norway,NOR,2022-07-12,154.11
65952,Norway,NOR,2022-07-13,131.99
65953,Norway,NOR,2022-07-14,129.96
65954,Norway,NOR,2022-07-15,121.75
65955,Norway,NOR,2022-07-16,77.63
65956,Norway,NOR,2022-07-17,109.18
65957,Norway,NOR,2022-07-18,146.11
65958,Norway,NOR,2022-07-19,145.38
65959,Norway,NOR,2022-07-20,130.51
65960,Norway,NOR,2022-07-21,156.97
65961,Norway,NOR,2022-07-22,151.27
65962,Norway,NOR,2022-07-23,144.11
65963,Norway,NOR,2022-07-24,118.4
65964,Norway,NOR,2022-07-25,129.61
65965,Norway,NOR,2022-07-26,110.48
65966,Norway,NOR,2022-07-27,138.97
65967,Norway,NOR,2022-07-28,183.02
65968,Norway,NOR,2022-07-29,182.62
65969,Norway,NOR,2022-07-30,179.56
65970,Norway,NOR,2022-07-31,159.0
65971,Norway,NOR,2022-08-01,180.56
65972,Norway,NOR,2022-08-02,164.33
65973,Norway,NOR,2022-08-03,165.35
65974,Norway,NOR,2022-08-04,182.76
65975,Norway,NOR,2022-08-05,176.67
65976,Norway,NOR,2022-08-06,145.38
65977,Norway,NOR,2022-08-07,138.93
65978,Norway,NOR,2022-08-08,191.79
65979,Norway,NOR,2022-08-09,182.11
65980,Norway,NOR,2022-08-10,178.19
65981,Norway,NOR,2022-08-11,180.41
65982,Norway,NOR,2022-08-12,212.57
65983,Norway,NOR,2022-08-13,201.35
65984,Norway,NOR,2022-08-14,183.33
65985,Norway,NOR,2022-08-15,222.28
65986,Norway,NOR,2022-08-16,247.12
65987,Norway,NOR,2022-08-17,247.83
65988,Norway,NOR,2022-08-18,272.83
65989,Norway,NOR,2022-08-19,277.27
65990,Norway,NOR,2022-08-20,261.33
65991,Norway,NOR,2022-08-21,219.55
65992,Norway,NOR,2022-08-22,288.65
65993,Norway,NOR,2022-08-23,310.0
65994,Norway,NOR,2022-08-24,318.96
65995,Norway,NOR,2022-08-25,328.43
65996,Norway,NOR,2022-08-26,353.44
65997,Norway,NOR,2022-08-27,335.16
65998,Norway,NOR,2022-08-28,303.49
65999,Norway,NOR,2022-08-29,385.16
66000,Norway,NOR,2022-08-30,402.06
66001,Norway,NOR,2022-08-31,370.87
66002,Norway,NOR,2022-09-01,355.67
66003,Norway,NOR,2022-09-02,264.1
66004,Norway,NOR,2022-09-03,244.75
66005,Norway,NOR,2022-09-04,232.03
66006,Norway,NOR,2022-09-05,274.5
66007,Norway,NOR,2022-09-06,284.27
66008,Norway,NOR,2022-09-07,302.01
66009,Norway,NOR,2022-09-08,286.66
66010,Norway,NOR,2022-09-09,247.53
66011,Norway,NOR,2022-09-10,285.45
66012,Norway,NOR,2022-09-11,284.53
66013,Norway,NOR,2022-09-12,322.07
66014,Norway,NOR,2022-09-13,258.98
66015,Norway,NOR,2022-09-14,281.12
66016,Norway,NOR,2022-09-15,229.58
66017,Norway,NOR,2022-09-16,217.67
66018,Norway,NOR,2022-09-17,150.84
66019,Norway,NOR,2022-09-18,81.13
66020,Norway,NOR,2022-09-19,188.44
66021,Norway,NOR,2022-09-20,248.1
66022,Norway,NOR,2022-09-21,247.64
66023,Norway,NOR,2022-09-22,242.58
66024,Norway,NOR,2022-09-23,235.44
66025,Norway,NOR,2022-09-24,225.4
66026,Norway,NOR,2022-09-25,186.06
66027,Norway,NOR,2022-09-26,167.13
66028,Norway,NOR,2022-09-27,195.42
66029,Norway,NOR,2022-09-28,199.8
66030,Norway,NOR,2022-09-29,230.05
66031,Norway,NOR,2022-09-30,186.59
66032,Norway,NOR,2022-10-01,69.58
66033,Norway,NOR,2022-10-02,133.44
66034,Norway,NOR,2022-10-03,158.81
66035,Norway,NOR,2022-10-04,133.37
66036,Norway,NOR,2022-10-05,37.75
66037,Norway,NOR,2022-10-06,15.93
66038,Norway,NOR,2022-10-07,21.76
66039,Norway,NOR,2022-10-08,35.03
66040,Norway,NOR,2022-10-09,57.61
66041,Norway,NOR,2022-10-10,87.36
66042,Norway,NOR,2022-10-11,108.94
66043,Norway,NOR,2022-10-12,121.82
66044,Norway,NOR,2022-10-13,145.9
66045,Norway,NOR,2022-10-14,134.65
66046,Norway,NOR,2022-10-15,95.01
66047,Norway,NOR,2022-10-16,74.8
66048,Norway,NOR,2022-10-17,96.18
66049,Norway,NOR,2022-10-18,107.24
66050,Norway,NOR,2022-10-19,103.93
66051,Norway,NOR,2022-10-20,101.52
66052,Norway,NOR,2022-10-21,113.07
66053,Norway,NOR,2022-10-22,104.24
66054,Norway,NOR,2022-10-23,71.91
66055,Norway,NOR,2022-10-24,67.34
66056,Norway,NOR,2022-10-25,83.13
66057,Norway,NOR,2022-10-26,91.69
66058,Norway,NOR,2022-10-27,80.69
66059,Norway,NOR,2022-10-28,71.31
66060,Norway,NOR,2022-10-29,66.29
66061,Norway,NOR,2022-10-30,81.57
66062,Norway,NOR,2022-10-31,96.97
66063,Norway,NOR,2022-11-01,52.39
66064,Norway,NOR,2022-11-02,55.4
66065,Norway,NOR,2022-11-03,61.21
66066,Norway,NOR,2022-11-04,52.84
66067,Norway,NOR,2022-11-05,36.7
66068,Norway,NOR,2022-11-06,31.32
66069,Norway,NOR,2022-11-07,38.83
66070,Norway,NOR,2022-11-08,44.19
66071,Norway,NOR,2022-11-09,34.84
66072,Norway,NOR,2022-11-10,24.17
66073,Norway,NOR,2022-11-11,1.89
66074,Norway,NOR,2022-11-12,2.93
66075,Norway,NOR,2022-11-13,25.38
66076,Norway,NOR,2022-11-14,44.43
66077,Norway,NOR,2022-11-15,38.62
66078,Norway,NOR,2022-11-16,25.57
66079,Norway,NOR,2022-11-17,41.01
66080,Norway,NOR,2022-11-18,81.87
66081,Norway,NOR,2022-11-19,120.31
66082,Norway,NOR,2022-11-20,111.42
66083,Norway,NOR,2022-11-21,187.28
66084,Norway,NOR,2022-11-22,125.61
66085,Norway,NOR,2022-11-23,108.55
66086,Norway,NOR,2022-11-24,126.1
66087,Norway,NOR,2022-11-25,145.62
66088,Norway,NOR,2022-11-26,142.21
66089,Norway,NOR,2022-11-27,105.64
66090,Norway,NOR,2022-11-28,146.14
66091,Norway,NOR,2022-11-29,307.22
66092,Norway,NOR,2022-11-30,342.42
66093,Norway,NOR,2022-12-01,313.33
66094,Norway,NOR,2022-12-02,271.76
66095,Norway,NOR,2022-12-03,232.83
66096,Norway,NOR,2022-12-04,232.79
66097,Norway,NOR,2022-12-05,234.78
66098,Norway,NOR,2022-12-06,267.92
66099,Norway,NOR,2022-12-07,265.38
66100,Norway,NOR,2022-12-08,315.65
66101,Norway,NOR,2022-12-09,333.69
66102,Norway,NOR,2022-12-10,295.74
66103,Norway,NOR,2022-12-11,277.88
66104,Norway,NOR,2022-12-12,369.65
66105,Norway,NOR,2022-12-13,405.37
66106,Norway,NOR,2022-12-14,393.99
66107,Norway,NOR,2022-12-15,317.43
66108,Norway,NOR,2022-12-16,303.99
66109,Norway,NOR,2022-12-17,193.91
66110,Norway,NOR,2022-12-18,150.49
66111,Norway,NOR,2022-12-19,163.23
66112,Norway,NOR,2022-12-20,162.74
66113,Norway,NOR,2022-12-21,182.75
66114,Norway,NOR,2022-12-22,171.7
66115,Norway,NOR,2022-12-23,148.38
66116,Norway,NOR,2022-12-24,112.46
66117,Norway,NOR,2022-12-25,102.44
66118,Norway,NOR,2022-12-26,83.19
66119,Norway,NOR,2022-12-27,105.88
66120,Norway,NOR,2022-12-28,98.78
66121,Norway,NOR,2022-12-29,71.4
66122,Norway,NOR,2022-12-30,71.83
66123,Norway,NOR,2022-12-31,81.93
66124,Norway,NOR,2023-01-01,85.61
66125,Norway,NOR,2023-01-02,129.75
66126,Norway,NOR,2023-01-03,127.81
66127,Norway,NOR,2023-01-04,93.51
66128,Norway,NOR,2023-01-05,109.36
66129,Norway,NOR,2023-01-06,99.32
66130,Norway,NOR,2023-01-07,78.97
66131,Norway,NOR,2023-01-08,60.44
66132,Norway,NOR,2023-01-09,103.95
66133,Norway,NOR,2023-01-10,102.4
66134,Norway,NOR,2023-01-11,76.43
66135,Norway,NOR,2023-01-12,71.86
66136,Norway,NOR,2023-01-13,77.0
66137,Norway,NOR,2023-01-14,77.33
66138,Norway,NOR,2023-01-15,61.14
66139,Norway,NOR,2023-01-16,110.79
66140,Norway,NOR,2023-01-17,101.26
66141,Norway,NOR,2023-01-18,105.44
66142,Norway,NOR,2023-01-19,124.8
66143,Norway,NOR,2023-01-20,123.39
66144,Norway,NOR,2023-01-21,113.93
66145,Norway,NOR,2023-01-22,112.84
66146,Norway,NOR,2023-01-23,140.9
66147,Norway,NOR,2023-01-24,125.34
66148,Norway,NOR,2023-01-25,92.14
66149,Norway,NOR,2023-01-26,94.45
66150,Norway,NOR,2023-01-27,108.24
66151,Norway,NOR,2023-01-28,81.91
66152,Norway,NOR,2023-01-29,71.03
66153,Norway,NOR,2023-01-30,64.12
66154,Norway,NOR,2023-01-31,84.35
66155,Norway,NOR,2023-02-01,87.25
66156,Norway,NOR,2023-02-02,114.01
66157,Norway,NOR,2023-02-03,91.06
66158,Norway,NOR,2023-02-04,98.0
66159,Norway,NOR,2023-02-05,84.34
66160,Norway,NOR,2023-02-06,107.71
66161,Norway,NOR,2023-02-07,89.81
66162,Norway,NOR,2023-02-08,78.73
66163,Norway,NOR,2023-02-09,64.88
66164,Norway,NOR,2023-02-10,66.34
66165,Norway,NOR,2023-02-11,66.13
66166,Norway,NOR,2023-02-12,73.18
66167,Norway,NOR,2023-02-13,76.91
66168,Norway,NOR,2023-02-14,95.61
66169,Norway,NOR,2023-02-15,87.03
66170,Norway,NOR,2023-02-16,81.05
66171,Norway,NOR,2023-02-17,64.91
66172,Norway,NOR,2023-02-18,67.45
66173,Norway,NOR,2023-02-19,74.55
66174,Norway,NOR,2023-02-20,57.2
66175,Norway,NOR,2023-02-21,90.06
66176,Norway,NOR,2023-02-22,79.89
66177,Norway,NOR,2023-02-23,78.99
66178,Norway,NOR,2023-02-24,74.56
66179,Norway,NOR,2023-02-25,67.7
66180,Norway,NOR,2023-02-26,77.68
66181,Norway,NOR,2023-02-27,83.28
66182,Norway,NOR,2023-02-28,84.16
66183,Norway,NOR,2023-03-01,86.14
66184,Norway,NOR,2023-03-02,77.89
66185,Norway,NOR,2023-03-03,74.88
66186,Norway,NOR,2023-03-04,74.16
66187,Norway,NOR,2023-03-05,89.11
66188,Norway,NOR,2023-03-06,130.17
66189,Norway,NOR,2023-03-07,99.16
66190,Norway,NOR,2023-03-08,112.63
66191,Norway,NOR,2023-03-09,102.88
66192,Norway,NOR,2023-03-10,95.52
66193,Norway,NOR,2023-03-11,89.07
66194,Norway,NOR,2023-03-12,79.88
66195,Norway,NOR,2023-03-13,74.04
66196,Norway,NOR,2023-03-14,81.26
66197,Norway,NOR,2023-03-15,87.84
66198,Norway,NOR,2023-03-16,82.72
66199,Norway,NOR,2023-03-17,68.85
66200,Norway,NOR,2023-03-18,71.58
66201,Norway,NOR,2023-03-19,73.83
66202,Norway,NOR,2023-03-20,79.79
66203,Norway,NOR,2023-03-21,77.24
66204,Norway,NOR,2023-03-22,65.54
66205,Norway,NOR,2023-03-23,61.03
66206,Norway,NOR,2023-03-24,62.12
66207,Norway,NOR,2023-03-25,56.87
66208,Norway,NOR,2023-03-26,67.79
66209,Norway,NOR,2023-03-27,80.99
66210,Norway,NOR,2023-03-28,92.35
66211,Norway,NOR,2023-03-29,100.01
66212,Norway,NOR,2023-03-30,78.55
66213,Norway,NOR,2023-03-31,81.98
66214,Norway,NOR,2023-04-01,71.88
66215,Norway,NOR,2023-04-02,76.1
66216,Norway,NOR,2023-04-03,92.05
66217,Norway,NOR,2023-04-04,103.18
66218,Norway,NOR,2023-04-05,100.81
66219,Norway,NOR,2023-04-06,87.5
66220,Norway,NOR,2023-04-07,82.48
66221,Norway,NOR,2023-04-08,85.2
66222,Norway,NOR,2023-04-09,76.78
66223,Norway,NOR,2023-04-10,41.96
66224,Norway,NOR,2023-04-11,62.99
66225,Norway,NOR,2023-04-12,73.74
66226,Norway,NOR,2023-04-13,67.55
66227,Norway,NOR,2023-04-14,77.46
66228,Norway,NOR,2023-04-15,77.06
66229,Norway,NOR,2023-04-16,84.15
66230,Norway,NOR,2023-04-17,93.73
66231,Norway,NOR,2023-04-18,87.44
66232,Norway,NOR,2023-04-19,77.35
66233,Norway,NOR,2023-04-20,76.79
66234,Norway,NOR,2023-04-21,75.43
66235,Norway,NOR,2023-04-22,65.41
66236,Norway,NOR,2023-04-23,65.38
66237,Norway,NOR,2023-04-24,84.63
66238,Norway,NOR,2023-04-25,75.26
66239,Norway,NOR,2023-04-26,87.19
66240,Norway,NOR,2023-04-27,95.08
66241,Norway,NOR,2023-04-28,94.26
66242,Norway,NOR,2023-04-29,80.34
66243,Norway,NOR,2023-04-30,64.9
66244,Norway,NOR,2023-05-01,77.35
66245,Norway,NOR,2023-05-02,89.31
66246,Norway,NOR,2023-05-03,86.2
66247,Norway,NOR,2023-05-04,85.27
66248,Norway,NOR,2023-05-05,76.48
66249,Norway,NOR,2023-05-06,75.49
66250,Norway,NOR,2023-05-07,67.69
66251,Norway,NOR,2023-05-08,75.84
66252,Norway,NOR,2023-05-09,64.46
66253,Norway,NOR,2023-05-10,63.27
66254,Norway,NOR,2023-05-11,66.93
66255,Norway,NOR,2023-05-12,63.85
66256,Norway,NOR,2023-05-13,46.84
66257,Norway,NOR,2023-05-14,40.74
66258,Norway,NOR,2023-05-15,56.21
66259,Norway,NOR,2023-05-16,37.74
66260,Norway,NOR,2023-05-17,30.64
66261,Norway,NOR,2023-05-18,49.22
66262,Norway,NOR,2023-05-19,52.56
66263,Norway,NOR,2023-05-20,27.86
66264,Norway,NOR,2023-05-21,20.13
66265,Norway,NOR,2023-05-22,49.12
66266,Norway,NOR,2023-05-23,37.35
66267,Norway,NOR,2023-05-24,43.68
66268,Norway,NOR,2023-05-25,29.99
66269,Norway,NOR,2023-05-26,31.42
66270,Norway,NOR,2023-05-27,28.99
66271,Norway,NOR,2023-05-28,20.4
66272,Norway,NOR,2023-05-29,23.79
66273,Norway,NOR,2023-05-30,44.5
66274,Norway,NOR,2023-05-31,29.72
66275,Norway,NOR,2023-06-01,34.95
66276,Norway,NOR,2023-06-02,42.61
66277,Norway,NOR,2023-06-03,32.58
66278,Norway,NOR,2023-06-04,32.11
66279,Norway,NOR,2023-06-05,40.93
66280,Norway,NOR,2023-06-06,46.17
66281,Norway,NOR,2023-06-07,52.34
66282,Norway,NOR,2023-06-08,49.77
66283,Norway,NOR,2023-06-09,49.44
66284,Norway,NOR,2023-06-10,37.72
66285,Norway,NOR,2023-06-11,28.45
66286,Norway,NOR,2023-06-12,51.09
66287,Norway,NOR,2023-06-13,55.31
66288,Norway,NOR,2023-06-14,60.45
66289,Norway,NOR,2023-06-15,66.0
66290,Norway,NOR,2023-06-16,67.1
66291,Norway,NOR,2023-06-17,60.94
66292,Norway,NOR,2023-06-18,58.26
66293,Norway,NOR,2023-06-19,66.72
66294,Norway,NOR,2023-06-20,67.95
66295,Norway,NOR,2023-06-21,67.69
66296,Norway,NOR,2023-06-22,63.09
66297,Norway,NOR,2023-06-23,53.87
66298,Norway,NOR,2023-06-24,42.3
66299,Norway,NOR,2023-06-25,38.2
66300,Norway,NOR,2023-06-26,54.09
66301,Norway,NOR,2023-06-27,55.85
66302,Norway,NOR,2023-06-28,60.74
66303,Norway,NOR,2023-06-29,60.99
66304,Norway,NOR,2023-06-30,55.79
66305,Norway,NOR,2023-07-01,34.68
66306,Norway,NOR,2023-07-02,6.48
66307,Norway,NOR,2023-07-03,33.04
66308,Norway,NOR,2023-07-04,47.56
66309,Norway,NOR,2023-07-05,49.04
66310,Norway,NOR,2023-07-06,54.98
66311,Norway,NOR,2023-07-07,57.83
66312,Norway,NOR,2023-07-08,50.52
66313,Norway,NOR,2023-07-09,53.7
66314,Norway,NOR,2023-07-10,56.33
66315,Norway,NOR,2023-07-11,51.0
66316,Norway,NOR,2023-07-12,42.07
66317,Norway,NOR,2023-07-13,45.48
66318,Norway,NOR,2023-07-14,44.75
66319,Norway,NOR,2023-07-15,18.94
66320,Norway,NOR,2023-07-16,0.15
66321,Norway,NOR,2023-07-17,15.51
66322,Norway,NOR,2023-07-18,29.41
66323,Norway,NOR,2023-07-19,32.8
66324,Norway,NOR,2023-07-20,28.39
66325,Norway,NOR,2023-07-21,32.01
66326,Norway,NOR,2023-07-22,30.9
66327,Norway,NOR,2023-07-23,17.28
66328,Norway,NOR,2023-07-24,34.42
66329,Norway,NOR,2023-07-25,32.5
66330,Norway,NOR,2023-07-26,36.67
66331,Norway,NOR,2023-07-27,41.37
66332,Norway,NOR,2023-07-28,40.09
66333,Norway,NOR,2023-07-29,32.81
66334,Norway,NOR,2023-07-30,22.98
66335,Norway,NOR,2023-07-31,38.22
66336,Norway,NOR,2023-08-01,37.73
66337,Norway,NOR,2023-08-02,32.83
66338,Norway,NOR,2023-08-03,26.52
66339,Norway,NOR,2023-08-04,29.63
66340,Norway,NOR,2023-08-05,30.16
66341,Norway,NOR,2023-08-06,23.8
66342,Norway,NOR,2023-08-07,5.46
66343,Norway,NOR,2023-08-08,-3.26
66344,Norway,NOR,2023-08-09,7.02
66345,Norway,NOR,2023-08-10,23.49
66346,Norway,NOR,2023-08-11,29.44
66347,Norway,NOR,2023-08-12,24.78
66348,Norway,NOR,2023-08-13,24.15
66349,Norway,NOR,2023-08-14,34.48
66350,Norway,NOR,2023-08-15,33.88
66351,Norway,NOR,2023-08-16,31.97
66352,Norway,NOR,2023-08-17,32.73
66353,Norway,NOR,2023-08-18,33.0
66354,Norway,NOR,2023-08-19,22.6
66355,Norway,NOR,2023-08-20,29.11
66356,Norway,NOR,2023-08-21,33.65
66357,Norway,NOR,2023-08-22,34.62
66358,Norway,NOR,2023-08-23,36.26
66359,Norway,NOR,2023-08-24,37.44
66360,Norway,NOR,2023-08-25,33.76
66361,Norway,NOR,2023-08-26,30.21
66362,Norway,NOR,2023-08-27,29.82
66363,Norway,NOR,2023-08-28,34.17
66364,Norway,NOR,2023-08-29,36.01
66365,Norway,NOR,2023-08-30,40.76
66366,Norway,NOR,2023-08-31,38.77
66367,Norway,NOR,2023-09-01,32.05
66368,Norway,NOR,2023-09-02,26.75
66369,Norway,NOR,2023-09-03,21.83
66370,Norway,NOR,2023-09-04,21.64
